estimate,m,αᵢ,π,only_firstclass
0.054,10,0.1,0.0,true
0.182,10,0.1,0.0,true
0.19,10,0.1,0.0,true
0.048,10,0.1,0.0,true
0.005,10,0.1,0.0,true
0.602,10,0.1,0.0,true
0.26,10,0.1,0.0,true
0.001,10,0.1,0.0,true
0.656,10,0.1,0.0,true
0.749,10,0.1,0.0,true
0.074,10,0.1,0.0,true
0.734,10,0.1,0.0,true
0.553,10,0.1,0.0,true
0.111,10,0.1,0.0,true
0.376,10,0.1,0.0,true
0.442,10,0.1,0.0,true
0.079,10,0.1,0.0,true
0.344,10,0.1,0.0,true
0.115,10,0.1,0.0,true
0.059,10,0.1,0.0,true
0.071,10,0.1,0.0,true
0.02,10,0.1,0.0,true
0.006,10,0.1,0.0,true
0.036,10,0.1,0.0,true
0.209,10,0.1,0.0,true
0.423,10,0.1,0.0,true
0.207,10,0.1,0.0,true
0.088,10,0.1,0.0,true
0.069,10,0.1,0.0,true
0.032,10,0.1,0.0,true
0.033,10,0.1,0.0,true
0.633,10,0.1,0.0,true
0.378,10,0.1,0.0,true
0.751,10,0.1,0.0,true
0.193,10,0.1,0.0,true
0.539,10,0.1,0.0,true
0.478,10,0.1,0.0,true
0.053,10,0.1,0.0,true
0.0,10,0.1,0.0,true
0.089,10,0.1,0.0,true
0.11,10,0.1,0.0,true
0.344,10,0.1,0.0,true
0.007,10,0.1,0.0,true
0.086,10,0.1,0.0,true
0.144,10,0.1,0.0,true
0.029,10,0.1,0.0,true
0.001,10,0.1,0.0,true
0.017,10,0.1,0.0,true
0.684,10,0.1,0.0,true
0.235,10,0.1,0.0,true
0.131,10,0.1,0.0,true
0.822,10,0.1,0.0,true
0.29,10,0.1,0.0,true
0.199,10,0.1,0.0,true
0.264,10,0.1,0.0,true
0.266,10,0.1,0.0,true
0.831,10,0.1,0.0,true
0.02,10,0.1,0.0,true
0.744,10,0.1,0.0,true
0.109,10,0.1,0.0,true
0.092,10,0.1,0.0,true
0.342,10,0.1,0.0,true
0.241,10,0.1,0.0,true
0.099,10,0.1,0.0,true
0.565,10,0.1,0.0,true
0.262,10,0.1,0.0,true
0.006,10,0.1,0.0,true
0.048,10,0.1,0.0,true
0.137,10,0.1,0.0,true
0.324,10,0.1,0.0,true
0.356,10,0.1,0.0,true
0.297,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.133,10,0.1,0.0,true
0.167,10,0.1,0.0,true
0.268,10,0.1,0.0,true
0.049,10,0.1,0.0,true
0.16,10,0.1,0.0,true
0.009,10,0.1,0.0,true
0.426,10,0.1,0.0,true
0.072,10,0.1,0.0,true
0.013,10,0.1,0.0,true
0.133,10,0.1,0.0,true
0.046,10,0.1,0.0,true
0.632,10,0.1,0.0,true
0.245,10,0.1,0.0,true
0.25,10,0.1,0.0,true
0.03,10,0.1,0.0,true
0.21,10,0.1,0.0,true
0.308,10,0.1,0.0,true
0.503,10,0.1,0.0,true
0.098,10,0.1,0.0,true
0.23,10,0.1,0.0,true
0.112,10,0.1,0.0,true
0.572,10,0.1,0.0,true
0.349,10,0.1,0.0,true
0.177,10,0.1,0.0,true
0.349,10,0.1,0.0,true
0.014,10,0.1,0.0,true
0.288,10,0.1,0.0,true
0.5,10,0.1,0.0,true
0.085,10,0.1,0.0,true
0.223,10,0.1,0.0,true
0.13,10,0.1,0.0,true
0.718,10,0.1,0.0,true
0.149,10,0.1,0.0,true
0.164,10,0.1,0.0,true
0.839,10,0.1,0.0,true
0.032,10,0.1,0.0,true
0.046,10,0.1,0.0,true
0.125,10,0.1,0.0,true
0.054,10,0.1,0.0,true
0.414,10,0.1,0.0,true
0.234,10,0.1,0.0,true
0.037,10,0.1,0.0,true
0.154,10,0.1,0.0,true
0.134,10,0.1,0.0,true
0.011,10,0.1,0.0,true
0.011,10,0.1,0.0,true
0.371,10,0.1,0.0,true
0.515,10,0.1,0.0,true
0.106,10,0.1,0.0,true
0.578,10,0.1,0.0,true
0.016,10,0.1,0.0,true
0.646,10,0.1,0.0,true
0.124,10,0.1,0.0,true
0.793,10,0.1,0.0,true
0.094,10,0.1,0.0,true
0.696,10,0.1,0.0,true
0.253,10,0.1,0.0,true
0.848,10,0.1,0.0,true
0.076,10,0.1,0.0,true
0.34,10,0.1,0.0,true
0.076,10,0.1,0.0,true
0.235,10,0.1,0.0,true
0.06,10,0.1,0.0,true
0.041,10,0.1,0.0,true
0.377,10,0.1,0.0,true
0.253,10,0.1,0.0,true
0.439,10,0.1,0.0,true
0.927,10,0.1,0.0,true
0.287,10,0.1,0.0,true
0.401,10,0.1,0.0,true
0.227,10,0.1,0.0,true
0.039,10,0.1,0.0,true
0.051,10,0.1,0.0,true
0.13,10,0.1,0.0,true
0.019,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.225,10,0.1,0.0,true
0.224,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.006,10,0.1,0.0,true
0.0,10,0.1,0.0,true
0.163,10,0.1,0.0,true
0.492,10,0.1,0.0,true
0.04,10,0.1,0.0,true
0.357,10,0.1,0.0,true
0.274,10,0.1,0.0,true
0.197,10,0.1,0.0,true
0.111,10,0.1,0.0,true
0.101,10,0.1,0.0,true
0.253,10,0.1,0.0,true
0.215,10,0.1,0.0,true
0.105,10,0.1,0.0,true
0.027,10,0.1,0.0,true
0.043,10,0.1,0.0,true
0.65,10,0.1,0.0,true
0.13,10,0.1,0.0,true
0.428,10,0.1,0.0,true
0.044,10,0.1,0.0,true
0.603,10,0.1,0.0,true
0.046,10,0.1,0.0,true
0.029,10,0.1,0.0,true
0.613,10,0.1,0.0,true
0.322,10,0.1,0.0,true
0.077,10,0.1,0.0,true
0.219,10,0.1,0.0,true
0.093,10,0.1,0.0,true
0.042,10,0.1,0.0,true
0.121,10,0.1,0.0,true
0.195,10,0.1,0.0,true
0.299,10,0.1,0.0,true
0.02,10,0.1,0.0,true
0.147,10,0.1,0.0,true
0.442,10,0.1,0.0,true
0.73,10,0.1,0.0,true
0.08,10,0.1,0.0,true
0.146,10,0.1,0.0,true
0.779,10,0.1,0.0,true
0.197,10,0.1,0.0,true
0.031,10,0.1,0.0,true
0.255,10,0.1,0.0,true
0.652,10,0.1,0.0,true
0.264,10,0.1,0.0,true
0.202,10,0.1,0.0,true
0.297,10,0.1,0.0,true
0.008,10,0.1,0.0,true
0.021,10,0.1,0.0,true
0.5,10,0.1,0.0,true
0.429,10,0.1,0.0,true
0.006,10,0.1,0.0,true
0.498,10,0.1,0.0,true
0.314,10,0.1,0.0,true
0.292,10,0.1,0.0,true
0.402,10,0.1,0.0,true
0.502,10,0.1,0.0,true
0.191,10,0.1,0.0,true
0.681,10,0.1,0.0,true
0.007,10,0.1,0.0,true
0.209,10,0.1,0.0,true
0.211,10,0.1,0.0,true
0.601,10,0.1,0.0,true
0.044,10,0.1,0.0,true
0.11,10,0.1,0.0,true
0.499,10,0.1,0.0,true
0.78,10,0.1,0.0,true
0.418,10,0.1,0.0,true
0.24,10,0.1,0.0,true
0.004,10,0.1,0.0,true
0.655,10,0.1,0.0,true
0.216,10,0.1,0.0,true
0.05,10,0.1,0.0,true
0.356,10,0.1,0.0,true
0.324,10,0.1,0.0,true
0.053,10,0.1,0.0,true
0.585,10,0.1,0.0,true
0.636,10,0.1,0.0,true
0.405,10,0.1,0.0,true
0.017,10,0.1,0.0,true
0.568,10,0.1,0.0,true
0.349,10,0.1,0.0,true
0.092,10,0.1,0.0,true
0.243,10,0.1,0.0,true
0.044,10,0.1,0.0,true
0.442,10,0.1,0.0,true
0.241,10,0.1,0.0,true
0.5,10,0.1,0.0,true
0.459,10,0.1,0.0,true
0.02,10,0.1,0.0,true
0.158,10,0.1,0.0,true
0.18,10,0.1,0.0,true
0.05,10,0.1,0.0,true
0.454,10,0.1,0.0,true
0.383,10,0.1,0.0,true
0.027,10,0.1,0.0,true
0.454,10,0.1,0.0,true
0.321,10,0.1,0.0,true
0.396,10,0.1,0.0,true
0.469,10,0.1,0.0,true
0.187,10,0.1,0.0,true
0.158,10,0.1,0.0,true
0.175,10,0.1,0.0,true
0.009,10,0.1,0.0,true
0.008,10,0.1,0.0,true
0.253,10,0.1,0.0,true
0.201,10,0.1,0.0,true
0.014,10,0.1,0.0,true
0.013,10,0.1,0.0,true
0.007,10,0.1,0.0,true
0.048,10,0.1,0.0,true
0.183,10,0.1,0.0,true
0.195,10,0.1,0.0,true
0.388,10,0.1,0.0,true
0.059,10,0.1,0.0,true
0.17,10,0.1,0.0,true
0.315,10,0.1,0.0,true
0.013,10,0.1,0.0,true
0.067,10,0.1,0.0,true
0.083,10,0.1,0.0,true
0.097,10,0.1,0.0,true
0.393,10,0.1,0.0,true
0.039,10,0.1,0.0,true
0.918,10,0.1,0.0,true
0.0,10,0.1,0.0,true
0.002,10,0.1,0.0,true
0.075,10,0.1,0.0,true
0.006,10,0.1,0.0,true
0.191,10,0.1,0.0,true
0.029,10,0.1,0.0,true
0.035,10,0.1,0.0,true
0.005,10,0.1,0.0,true
0.112,10,0.1,0.0,true
0.213,10,0.1,0.0,true
0.091,10,0.1,0.0,true
0.031,10,0.1,0.0,true
0.133,10,0.1,0.0,true
0.054,10,0.1,0.0,true
0.676,10,0.1,0.0,true
0.069,10,0.1,0.0,true
0.049,10,0.1,0.0,true
0.618,10,0.1,0.0,true
0.024,10,0.1,0.0,true
0.364,10,0.1,0.0,true
0.101,10,0.1,0.0,true
0.563,10,0.1,0.0,true
0.058,10,0.1,0.0,true
0.554,10,0.1,0.0,true
0.081,10,0.1,0.0,true
0.515,10,0.1,0.0,true
0.056,10,0.1,0.0,true
0.075,10,0.1,0.0,true
0.84,10,0.1,0.0,true
0.194,10,0.1,0.0,true
0.046,10,0.1,0.0,true
0.101,10,0.1,0.0,true
0.564,10,0.1,0.0,true
0.185,10,0.1,0.0,true
0.21,10,0.1,0.0,true
0.19,10,0.1,0.0,true
0.541,10,0.1,0.0,true
0.746,10,0.1,0.0,true
0.579,10,0.1,0.0,true
0.209,10,0.1,0.0,true
0.21,10,0.1,0.0,true
0.139,10,0.1,0.0,true
0.444,10,0.1,0.0,true
0.229,10,0.1,0.0,true
0.204,10,0.1,0.0,true
0.056,10,0.1,0.0,true
0.225,10,0.1,0.0,true
0.053,10,0.1,0.0,true
0.56,10,0.1,0.0,true
0.263,10,0.1,0.0,true
0.438,10,0.1,0.0,true
0.003,10,0.1,0.0,true
0.058,10,0.1,0.0,true
0.563,10,0.1,0.0,true
0.311,10,0.1,0.0,true
0.255,10,0.1,0.0,true
0.17,10,0.1,0.0,true
0.383,10,0.1,0.0,true
0.171,10,0.1,0.0,true
0.255,10,0.1,0.0,true
0.018,10,0.1,0.0,true
0.586,10,0.1,0.0,true
0.438,10,0.1,0.0,true
0.962,10,0.1,0.0,true
0.666,10,0.1,0.0,true
0.218,10,0.1,0.0,true
0.265,10,0.1,0.0,true
0.081,10,0.1,0.0,true
0.272,10,0.1,0.0,true
0.236,10,0.1,0.0,true
0.038,10,0.1,0.0,true
0.049,10,0.1,0.0,true
0.171,10,0.1,0.0,true
0.05,10,0.1,0.0,true
0.057,10,0.1,0.0,true
0.299,10,0.1,0.0,true
0.102,10,0.1,0.0,true
0.125,10,0.1,0.0,true
0.04,10,0.1,0.0,true
0.474,10,0.1,0.0,true
0.63,10,0.1,0.0,true
0.26,10,0.1,0.0,true
0.255,10,0.1,0.0,true
0.561,10,0.1,0.0,true
0.105,10,0.1,0.0,true
0.271,10,0.1,0.0,true
0.083,10,0.1,0.0,true
0.337,10,0.1,0.0,true
0.196,10,0.1,0.0,true
0.584,10,0.1,0.0,true
0.183,10,0.1,0.0,true
0.861,10,0.1,0.0,true
0.103,10,0.1,0.0,true
0.261,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.277,10,0.1,0.0,true
0.159,10,0.1,0.0,true
0.224,10,0.1,0.0,true
0.026,10,0.1,0.0,true
0.282,10,0.1,0.0,true
0.074,10,0.1,0.0,true
0.312,10,0.1,0.0,true
0.125,10,0.1,0.0,true
0.445,10,0.1,0.0,true
0.196,10,0.1,0.0,true
0.178,10,0.1,0.0,true
0.463,10,0.1,0.0,true
0.051,10,0.1,0.0,true
0.03,10,0.1,0.0,true
0.222,10,0.1,0.0,true
0.025,10,0.1,0.0,true
0.011,10,0.1,0.0,true
0.0,10,0.1,0.0,true
0.842,10,0.1,0.0,true
0.883,10,0.1,0.0,true
0.326,10,0.1,0.0,true
0.717,10,0.1,0.0,true
0.003,10,0.1,0.0,true
0.534,10,0.1,0.0,true
0.242,10,0.1,0.0,true
0.139,10,0.1,0.0,true
0.331,10,0.1,0.0,true
0.001,10,0.1,0.0,true
0.231,10,0.1,0.0,true
0.42,10,0.1,0.0,true
0.071,10,0.1,0.0,true
0.447,10,0.1,0.0,true
0.167,10,0.1,0.0,true
0.264,10,0.1,0.0,true
0.718,10,0.1,0.0,true
0.529,10,0.1,0.0,true
0.611,10,0.1,0.0,true
0.167,10,0.1,0.0,true
0.132,10,0.1,0.0,true
0.085,10,0.1,0.0,true
0.095,10,0.1,0.0,true
0.756,10,0.1,0.0,true
0.248,10,0.1,0.0,true
0.731,10,0.1,0.0,true
0.324,10,0.1,0.0,true
0.631,10,0.1,0.0,true
0.406,10,0.1,0.0,true
0.466,10,0.1,0.0,true
0.133,10,0.1,0.0,true
0.021,10,0.1,0.0,true
0.752,10,0.1,0.0,true
0.596,10,0.1,0.0,true
0.245,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.461,10,0.1,0.0,true
0.248,10,0.1,0.0,true
0.147,10,0.1,0.0,true
0.207,10,0.1,0.0,true
0.039,10,0.1,0.0,true
0.522,10,0.1,0.0,true
0.145,10,0.1,0.0,true
0.382,10,0.1,0.0,true
0.339,10,0.1,0.0,true
0.362,10,0.1,0.0,true
0.051,10,0.1,0.0,true
0.333,10,0.1,0.0,true
0.076,10,0.1,0.0,true
0.792,10,0.1,0.0,true
0.113,10,0.1,0.0,true
0.65,10,0.1,0.0,true
0.498,10,0.1,0.0,true
0.292,10,0.1,0.0,true
0.059,10,0.1,0.0,true
0.032,10,0.1,0.0,true
0.001,10,0.1,0.0,true
0.111,10,0.1,0.0,true
0.04,10,0.1,0.0,true
0.277,10,0.1,0.0,true
0.124,10,0.1,0.0,true
0.267,10,0.1,0.0,true
0.05,10,0.1,0.0,true
0.573,10,0.1,0.0,true
0.247,10,0.1,0.0,true
0.006,10,0.1,0.0,true
0.147,10,0.1,0.0,true
0.338,10,0.1,0.0,true
0.541,10,0.1,0.0,true
0.011,10,0.1,0.0,true
0.487,10,0.1,0.0,true
0.557,10,0.1,0.0,true
0.168,10,0.1,0.0,true
0.043,10,0.1,0.0,true
0.336,10,0.1,0.0,true
0.158,10,0.1,0.0,true
0.261,10,0.1,0.0,true
0.438,10,0.1,0.0,true
0.255,10,0.1,0.0,true
0.788,10,0.1,0.0,true
0.071,10,0.1,0.0,true
0.479,10,0.1,0.0,true
0.077,10,0.1,0.0,true
0.249,10,0.1,0.0,true
0.056,10,0.1,0.0,true
0.315,10,0.1,0.0,true
0.06,10,0.1,0.0,true
0.132,10,0.1,0.0,true
0.761,10,0.1,0.0,true
0.723,10,0.1,0.0,true
0.085,10,0.1,0.0,true
0.285,10,0.1,0.0,true
0.182,10,0.1,0.0,true
0.15,10,0.1,0.0,true
0.024,10,0.1,0.0,true
0.003,10,0.1,0.0,true
0.101,10,0.1,0.0,true
0.198,10,0.1,0.0,true
0.848,10,0.1,0.0,true
0.061,10,0.1,0.0,true
0.098,10,0.1,0.0,true
0.199,10,0.1,0.0,true
0.047,10,0.1,0.0,true
0.252,10,0.1,0.0,true
0.22,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.26,10,0.1,0.0,true
0.392,10,0.1,0.0,true
0.244,10,0.1,0.0,true
0.036,10,0.1,0.0,true
0.078,10,0.1,0.0,true
0.202,10,0.1,0.0,true
0.063,10,0.1,0.0,true
0.223,10,0.1,0.0,true
0.557,10,0.1,0.0,true
0.058,10,0.1,0.0,true
0.337,10,0.1,0.0,true
0.017,10,0.1,0.0,true
0.153,10,0.1,0.0,true
0.466,10,0.1,0.0,true
0.36,10,0.1,0.0,true
0.889,10,0.1,0.0,true
0.077,10,0.1,0.0,true
0.367,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.601,10,0.1,0.0,true
0.079,10,0.1,0.0,true
0.153,10,0.1,0.0,true
0.803,10,0.1,0.0,true
0.062,10,0.1,0.0,true
0.4,10,0.1,0.0,true
0.515,10,0.1,0.0,true
0.702,10,0.1,0.0,true
0.03,10,0.1,0.0,true
0.192,10,0.1,0.0,true
0.74,10,0.1,0.0,true
0.121,10,0.1,0.0,true
0.218,10,0.1,0.0,true
0.294,10,0.1,0.0,true
0.045,10,0.1,0.0,true
0.364,10,0.1,0.0,true
0.142,10,0.1,0.0,true
0.243,10,0.1,0.0,true
0.215,10,0.1,0.0,true
0.519,10,0.1,0.0,true
0.233,10,0.1,0.0,true
0.041,10,0.1,0.0,true
0.024,10,0.1,0.0,true
0.2,10,0.1,0.0,true
0.077,10,0.1,0.0,true
0.196,10,0.1,0.0,true
0.006,10,0.1,0.0,true
0.564,10,0.1,0.0,true
0.093,10,0.1,0.0,true
0.233,10,0.1,0.0,true
0.101,10,0.1,0.0,true
0.608,10,0.1,0.0,true
0.602,10,0.1,0.0,true
0.154,10,0.1,0.0,true
0.278,10,0.1,0.0,true
0.081,10,0.1,0.0,true
0.217,10,0.1,0.0,true
0.115,10,0.1,0.0,true
0.009,10,0.1,0.0,true
0.144,10,0.1,0.0,true
0.069,10,0.1,0.0,true
0.092,10,0.1,0.0,true
0.047,10,0.1,0.0,true
0.31,10,0.1,0.0,true
0.018,10,0.1,0.0,true
0.177,10,0.1,0.0,true
0.153,10,0.1,0.0,true
0.009,10,0.1,0.0,true
0.189,10,0.1,0.0,true
0.003,10,0.1,0.0,true
0.025,10,0.1,0.0,true
0.011,10,0.1,0.0,true
0.265,10,0.1,0.0,true
0.047,10,0.1,0.0,true
0.67,10,0.1,0.0,true
0.08,10,0.1,0.0,true
0.211,10,0.1,0.0,true
0.433,10,0.1,0.0,true
0.454,10,0.1,0.0,true
0.226,10,0.1,0.0,true
0.005,10,0.1,0.0,true
0.021,10,0.1,0.0,true
0.214,10,0.1,0.0,true
0.02,10,0.1,0.0,true
0.127,10,0.1,0.0,true
0.412,10,0.1,0.0,true
0.174,10,0.1,0.0,true
0.514,10,0.1,0.0,true
0.321,10,0.1,0.0,true
0.062,10,0.1,0.0,true
0.277,10,0.1,0.0,true
0.649,10,0.1,0.0,true
0.71,10,0.1,0.0,true
0.23,10,0.1,0.0,true
0.118,10,0.1,0.0,true
0.227,10,0.1,0.0,true
0.008,10,0.1,0.0,true
0.027,10,0.1,0.0,true
0.149,10,0.1,0.0,true
0.501,10,0.1,0.0,true
0.006,10,0.1,0.0,true
0.1,10,0.1,0.0,true
0.2,10,0.1,0.0,true
0.614,10,0.1,0.0,true
0.293,10,0.1,0.0,true
0.053,10,0.1,0.0,true
0.507,10,0.1,0.0,true
0.036,10,0.1,0.0,true
0.002,10,0.1,0.0,true
0.1,10,0.1,0.0,true
0.101,10,0.1,0.0,true
0.02,10,0.1,0.0,true
0.846,10,0.1,0.0,true
0.981,10,0.1,0.0,true
0.074,10,0.1,0.0,true
0.405,10,0.1,0.0,true
0.16,10,0.1,0.0,true
0.443,10,0.1,0.0,true
0.314,10,0.1,0.0,true
0.055,10,0.1,0.0,true
0.359,10,0.1,0.0,true
0.048,10,0.1,0.0,true
0.237,10,0.1,0.0,true
0.798,10,0.1,0.0,true
0.099,10,0.1,0.0,true
0.794,10,0.1,0.0,true
0.045,10,0.1,0.0,true
0.389,10,0.1,0.0,true
0.441,10,0.1,0.0,true
0.369,10,0.1,0.0,true
0.003,10,0.1,0.0,true
0.189,10,0.1,0.0,true
0.698,10,0.1,0.0,true
0.035,10,0.1,0.0,true
0.52,10,0.1,0.0,true
0.261,10,0.1,0.0,true
0.623,10,0.1,0.0,true
0.457,10,0.1,0.0,true
0.58,10,0.1,0.0,true
0.101,10,0.1,0.0,true
0.333,10,0.1,0.0,true
0.027,10,0.1,0.0,true
0.055,10,0.1,0.0,true
0.578,10,0.1,0.0,true
0.759,10,0.1,0.0,true
0.039,10,0.1,0.0,true
0.172,10,0.1,0.0,true
0.344,10,0.1,0.0,true
0.082,10,0.1,0.0,true
0.391,10,0.1,0.0,true
0.088,10,0.1,0.0,true
0.533,10,0.1,0.0,true
0.451,10,0.1,0.0,true
0.253,10,0.1,0.0,true
0.815,10,0.1,0.0,true
0.041,10,0.1,0.0,true
0.441,10,0.1,0.0,true
0.648,10,0.1,0.0,true
0.566,10,0.1,0.0,true
0.013,10,0.1,0.0,true
0.09,10,0.1,0.0,true
0.227,10,0.1,0.0,true
0.465,10,0.1,0.0,true
0.449,10,0.1,0.0,true
0.267,10,0.1,0.0,true
0.255,10,0.1,0.0,true
0.074,10,0.1,0.0,true
0.029,10,0.1,0.0,true
0.492,10,0.1,0.0,true
0.459,10,0.1,0.0,true
0.023,10,0.1,0.0,true
0.097,10,0.1,0.0,true
0.166,10,0.1,0.0,true
0.512,10,0.1,0.0,true
0.282,10,0.1,0.0,true
0.11,10,0.1,0.0,true
0.06,10,0.1,0.0,true
0.27,10,0.1,0.0,true
0.44,10,0.1,0.0,true
0.198,10,0.1,0.0,true
0.954,10,0.1,0.0,true
0.13,10,0.1,0.0,true
0.123,10,0.1,0.0,true
0.47,10,0.1,0.0,true
0.012,10,0.1,0.0,true
0.091,10,0.1,0.0,true
0.034,10,0.1,0.0,true
0.236,10,0.1,0.0,true
0.02,10,0.1,0.0,true
0.349,10,0.1,0.0,true
0.883,10,0.1,0.0,true
0.107,10,0.1,0.0,true
0.661,10,0.1,0.0,true
0.007,10,0.1,0.0,true
0.64,10,0.1,0.0,true
0.129,10,0.1,0.0,true
0.013,10,0.1,0.0,true
0.266,10,0.1,0.0,true
0.067,10,0.1,0.0,true
0.604,10,0.1,0.0,true
0.026,10,0.1,0.0,true
0.02,10,0.1,0.0,true
0.703,10,0.1,0.0,true
0.026,10,0.1,0.0,true
0.195,10,0.1,0.0,true
0.062,10,0.1,0.0,true
0.864,10,0.1,0.0,true
0.692,10,0.1,0.0,true
0.078,10,0.1,0.0,true
0.082,10,0.1,0.0,true
0.137,10,0.1,0.0,true
0.086,10,0.1,0.0,true
0.002,10,0.1,0.0,true
0.033,10,0.1,0.0,true
0.161,10,0.1,0.0,true
0.077,10,0.1,0.0,true
0.24,10,0.1,0.0,true
0.122,10,0.1,0.0,true
0.174,10,0.1,0.0,true
0.388,10,0.1,0.0,true
0.32,10,0.1,0.0,true
0.108,10,0.1,0.0,true
0.076,10,0.1,0.0,true
0.319,10,0.1,0.0,true
0.06,10,0.1,0.0,true
0.692,10,0.1,0.0,true
0.638,10,0.1,0.0,true
0.774,10,0.1,0.0,true
0.686,10,0.1,0.0,true
0.041,10,0.1,0.0,true
0.116,10,0.1,0.0,true
0.0,10,0.1,0.0,true
0.207,10,0.1,0.0,true
0.094,10,0.1,0.0,true
0.079,10,0.1,0.0,true
0.286,10,0.1,0.0,true
0.284,10,0.1,0.0,true
0.163,10,0.1,0.0,true
0.792,10,0.1,0.0,true
0.12,10,0.1,0.0,true
0.24,10,0.1,0.0,true
0.194,10,0.1,0.0,true
0.129,10,0.1,0.0,true
0.16,10,0.1,0.0,true
0.461,10,0.1,0.0,true
0.016,10,0.1,0.0,true
0.067,10,0.1,0.0,true
0.421,10,0.1,0.0,true
0.333,10,0.1,0.0,true
0.046,10,0.1,0.0,true
0.005,10,0.1,0.0,true
0.086,10,0.1,0.0,true
0.725,10,0.1,0.0,true
0.289,10,0.1,0.0,true
0.377,10,0.1,0.0,true
0.146,10,0.1,0.0,true
0.125,10,0.1,0.0,true
0.057,10,0.1,0.0,true
0.07,10,0.1,0.0,true
0.161,10,0.1,0.0,true
0.673,10,0.1,0.0,true
0.125,10,0.1,0.0,true
0.511,10,0.1,0.0,true
0.737,10,0.1,0.0,true
0.387,10,0.1,0.0,true
0.237,10,0.1,0.0,true
0.093,10,0.1,0.0,true
0.42,10,0.1,0.0,true
0.529,10,0.1,0.0,true
0.607,10,0.1,0.0,true
0.238,10,0.1,0.0,true
0.558,10,0.1,0.0,true
0.3,10,0.1,0.0,true
0.229,10,0.1,0.0,true
0.192,10,0.1,0.0,true
0.247,10,0.1,0.0,true
0.52,10,0.1,0.0,true
0.079,10,0.1,0.0,true
0.493,10,0.1,0.0,true
0.146,10,0.1,0.0,true
0.478,10,0.1,0.0,true
0.932,10,0.1,0.0,true
0.598,10,0.1,0.0,true
0.434,10,0.1,0.0,true
0.149,10,0.1,0.0,true
0.042,10,0.1,0.0,true
0.369,10,0.1,0.0,true
0.174,10,0.1,0.0,true
0.021,10,0.1,0.0,true
0.804,10,0.1,0.0,true
0.834,10,0.1,0.0,true
0.25,10,0.1,0.0,true
0.178,10,0.1,0.0,true
0.045,10,0.1,0.0,true
0.24,10,0.1,0.0,true
0.059,10,0.1,0.0,true
0.377,10,0.1,0.0,true
0.139,10,0.1,0.0,true
0.019,10,0.1,0.0,true
0.178,10,0.1,0.0,true
0.279,10,0.1,0.0,true
0.065,10,0.1,0.0,true
0.023,10,0.1,0.0,true
0.607,10,0.1,0.0,true
0.597,10,0.1,0.0,true
0.329,10,0.1,0.0,true
0.103,10,0.1,0.0,true
0.039,10,0.1,0.0,true
0.035,10,0.1,0.0,true
0.109,10,0.1,0.0,true
0.281,10,0.1,0.0,true
0.523,10,0.1,0.0,true
0.208,10,0.1,0.0,true
0.585,10,0.1,0.0,true
0.164,10,0.1,0.0,true
0.037,10,0.1,0.0,true
0.622,10,0.1,0.0,true
0.101,10,0.1,0.0,true
0.638,10,0.1,0.0,true
0.247,10,0.1,0.0,true
0.743,10,0.1,0.0,true
0.568,10,0.1,0.0,true
0.576,10,0.1,0.0,true
0.49,10,0.1,0.0,true
0.271,10,0.1,0.0,true
0.233,10,0.1,0.0,true
0.015,10,0.1,0.0,true
0.656,10,0.1,0.0,true
0.119,10,0.1,0.0,true
0.786,10,0.1,0.0,true
0.425,10,0.1,0.0,true
0.093,10,0.1,0.0,true
0.436,10,0.1,0.0,true
0.423,10,0.1,0.0,true
0.021,10,0.1,0.0,true
0.255,10,0.1,0.0,true
0.371,10,0.1,0.0,true
0.016,10,0.1,0.0,true
0.644,10,0.1,0.0,true
0.239,10,0.1,0.0,true
0.052,10,0.1,0.0,true
0.069,10,0.1,0.0,true
0.192,10,0.1,0.0,true
0.286,10,0.1,0.0,true
0.769,10,0.1,0.0,true
0.366,10,0.1,0.0,true
0.365,10,0.1,0.0,true
0.599,10,0.1,0.0,true
0.149,10,0.1,0.0,true
0.107,10,0.1,0.0,true
0.333,10,0.1,0.0,true
0.397,10,0.1,0.0,true
0.619,10,0.1,0.0,true
0.907,10,0.1,0.0,true
0.107,10,0.1,0.0,true
0.216,10,0.1,0.0,true
0.565,10,0.1,0.0,true
0.019,10,0.1,0.0,true
0.617,10,0.1,0.0,true
0.626,10,0.1,0.0,true
0.197,10,0.1,0.0,true
0.732,10,0.1,0.0,true
0.727,10,0.1,0.0,true
0.058,10,0.1,0.0,true
0.148,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.426,10,0.1,0.0,true
0.372,10,0.1,0.0,true
0.263,10,0.1,0.0,true
0.086,10,0.1,0.0,true
0.01,10,0.1,0.0,true
0.22,10,0.1,0.0,true
0.007,10,0.1,0.0,true
0.078,10,0.1,0.0,true
0.076,10,0.1,0.0,true
0.247,10,0.1,0.0,true
0.014,10,0.1,0.0,true
0.12,10,0.1,0.0,true
0.381,10,0.1,0.0,true
0.267,10,0.1,0.0,true
0.009,10,0.1,0.0,true
